trigger_source_event,Signal,Max of Physical_Value,Average of Physical_Value,Min of Physical_Value
TRIG_STS_EMERGENCY_BRK,REM_LOC_GPS_REF_LAT,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_GPS_REF_LON,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_IS_TRUSTABLE,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_STATE,1,0.181818182,0
TRIG_STS_EMERGENCY_BRK,REMOTE_ENGINE_START_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,REMOTE_ENGINE_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,REMOTE_ENGINE_TIMER_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,REMOTE_START_FAILURE_CODE,0,0,0
TRIG_STS_EMERGENCY_BRK,REMOTE_START_SOURCE,0,0,0
TRIG_STS_EMERGENCY_BRK,REMOTE_START_TIME_EXTENSION,0,0,0
TRIG_STS_EMERGENCY_BRK,REQ_PASSIVE_VENT_MBFM,0,0,0
TRIG_STS_EMERGENCY_BRK,REQ_TFA_DISPLAY,0,0,0
TRIG_STS_EMERGENCY_BRK,REQ_TFA_PATTERN,0,0,0
TRIG_STS_EMERGENCY_BRK,RES_FAILURE_MCM,0,0,0
TRIG_STS_EMERGENCY_BRK,REVERSE_LAMP,0,0,0
TRIG_STS_EMERGENCY_BRK,RF_INTERFERENCE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,RH_MIRROR_POS_LEFT_RIGHT,49,46.69333333,35
TRIG_STS_EMERGENCY_BRK,RH_MIRROR_POS_UP_DOWN,64,61.07843137,47
TRIG_STS_EMERGENCY_BRK,RL_TYRE_PRESSURE,33,33,33
TRIG_STS_EMERGENCY_BRK,RL_TYRE_TEMP,35,35,35
TRIG_STS_EMERGENCY_BRK,RLS_AMB_BRIGHTNESS,6132,4208.793651,54
TRIG_STS_EMERGENCY_BRK,RLS_DEWPOINT_TEMP,23,7.958333333,-40
TRIG_STS_EMERGENCY_BRK,RLS_FW_BRIGHTNESS,6132,1827.421053,0
TRIG_STS_EMERGENCY_BRK,RLS_HUD_BRIGHTNESS_UNIT,0,0,0
TRIG_STS_EMERGENCY_BRK,RLS_HUD_BRIGHTNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,RLS_IR_BRIGHTNESS,101600,30741.93548,1200
TRIG_STS_EMERGENCY_BRK,RLS_RELATIVE_HUMIDITY,51,32.60204082,-0.5
TRIG_STS_EMERGENCY_BRK,RLS_SOLAR_LEFT,1270,339.5967742,5
TRIG_STS_EMERGENCY_BRK,RLS_SOLAR_RIGHT,1270,354.516129,5
TRIG_STS_EMERGENCY_BRK,RLS_WINDOW_CLOSE_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,RLS_WINDSHIELD_TEMP,41,15.05454545,-40
TRIG_STS_EMERGENCY_BRK,RMS_AUDIO_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,RMS_DOOR_UNLOCK_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,RMS_HAZARD_REQ_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,RMS_MODE_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,RMS_SIREN_REQ_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,RMS_TAKEOVER_SUBSTATE,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_AVAIL_STATE_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_AVAIL_STATE_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_COLOR_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_COLOR_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_HEIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_HEIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C0_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C0_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C1_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C1_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C2_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C2_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C3_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_LINE_POLY_C3_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_SIDE,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_TYPE_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,ROADEDGE_TYPE_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_CONFIDENCE,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_FIRST_C0,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_FIRST_C1,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_FIRST_C2,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_FIRST_C3,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_FIRST_VR_END,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_HALF_WIDTH,1.85,0.344186047,0
TRIG_STS_EMERGENCY_BRK,RPPF_REINFORCED_BY_MAP,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_SECOND_C0,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_SECOND_C1,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_SECOND_C2,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_SECOND_C3,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_SECOND_SEGMENT_VALID,0,0,0
TRIG_STS_EMERGENCY_BRK,RPPF_SECOND_VR_END,0,0,0
TRIG_STS_EMERGENCY_BRK,RR_TYRE_PRESSURE,33,33,33
TRIG_STS_EMERGENCY_BRK,RR_TYRE_TEMP,38,38,38
TRIG_STS_EMERGENCY_BRK,RSC_TQINTRVNVAL_FRNT,8383,6676.4375,-8000
TRIG_STS_EMERGENCY_BRK,RSC_TQINTRVNVAL_REAR,8383,6676.4375,-8000
TRIG_STS_EMERGENCY_BRK,SBW_ALERTS,1,0.904761905,0
TRIG_STS_EMERGENCY_BRK,SBW_LEVER,7,3.283950617,0
TRIG_STS_EMERGENCY_BRK,SBW_LEVER_RAW_VALUE,4,4,4
TRIG_STS_EMERGENCY_BRK,SBW_MINUS_BUTTON_STATUS,3,2.714285714,0
TRIG_STS_EMERGENCY_BRK,SBW_PARK_BRAKE_SWITCH_STATUS,3,2.714285714,0
TRIG_STS_EMERGENCY_BRK,SBW_PLUS_BUTTON_STATUS,3,2.714285714,0
TRIG_STS_EMERGENCY_BRK,SBW_SENSOR_POSITION,7,6.333333333,0
TRIG_STS_EMERGENCY_BRK,SBW_SENSOR_RAW_ANGLE_DEBUG,26675,26660.16484,26625
TRIG_STS_EMERGENCY_BRK,SBW_SENSOR_REAL_ANGLE_DEBUG,26675,26660.16484,26625
TRIG_STS_EMERGENCY_BRK,SBW_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,SBW1_CRC_,65477,33926.96793,34
TRIG_STS_EMERGENCY_BRK,SBW1_MSG_COUNT,255,123.1896451,0
TRIG_STS_EMERGENCY_BRK,SBW1_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,SBW1_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_ACTIVE,3,2.423076923,0
TRIG_STS_EMERGENCY_BRK,SEB_BRAKE_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_BRAKE_DECEL_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_DEPATURE_DECISION,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_EGO_TTC_THRESHOLD,3,3,3
TRIG_STS_EMERGENCY_BRK,SEB_EXIT_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_LATERAL_DST_THRESHOLD,1.5,1.5,1.5
TRIG_STS_EMERGENCY_BRK,SEB_MOVING_DST_DECISION,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_STOP_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_SV_VELOCITY_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_SYS_STATE,3,2.714285714,0
TRIG_STS_EMERGENCY_BRK,SEB_TARGET_TTC_THRESHOLD,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_TRAJECTORY_BSD_COLL_RISK,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_VALID_TARGET_SELECTION,1,0.026315789,0
TRIG_STS_EMERGENCY_BRK,SEB_WARNING_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_WARNING_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,SEB_ZONEBASED_COLLISION_RISK,0,0,0
TRIG_STS_EMERGENCY_BRK,SECURITY_LED_MBFM,1,0.780487805,0
TRIG_STS_EMERGENCY_BRK,SENSOR_LEARNT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,SET_SPD_HDC,0,0,0
TRIG_STS_EMERGENCY_BRK,SF_Acl_TGT_SCC,0,0,0
TRIG_STS_EMERGENCY_BRK,SF_Dst_TGT_SCC,204.7,204.7,204.7
TRIG_STS_EMERGENCY_BRK,SF_ID_TGT_SCC,0,0,0
TRIG_STS_EMERGENCY_BRK,SF_Lps_TGT_SCC,0,0,0
TRIG_STS_EMERGENCY_BRK,SF_Vel_TGT_SCC,0,0,0
TRIG_STS_EMERGENCY_BRK,SF_Wth_TGT_SCC,0,0,0
TRIG_STS_EMERGENCY_BRK,SOC_VCU,26.1,18.25737705,0
TRIG_STS_EMERGENCY_BRK,SOC_VCU_WCHARGING,0,0,0
TRIG_STS_EMERGENCY_BRK,SPA_LCF_HANDS_OFF_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,SPA_SYS_STATE,5,4.318181818,0
TRIG_STS_EMERGENCY_BRK,SPARE_TYRE_PRESSURE,0,0,0
TRIG_STS_EMERGENCY_BRK,SPARE_TYRE_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,SPARE_TYRE_SWAP,0,0,0
TRIG_STS_EMERGENCY_BRK,SPARE_TYRE_TEMP,-40,-40,-40
TRIG_STS_EMERGENCY_BRK,SPEED_SET_ACK_VCU,1,1,1
TRIG_STS_EMERGENCY_BRK,SSB_FAIL_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,STEERING_ABSOLUTE_ANGLE,9.1,8.085950413,0
TRIG_STS_EMERGENCY_BRK,STEERING_ABSOLUTE_ANGLE_SPD,0,0,0
TRIG_STS_EMERGENCY_BRK,STR_TRQ_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_ABS,1,0.1,0
TRIG_STS_EMERGENCY_BRK,STS_ACC_IEB,1,0.895833333,0
TRIG_STS_EMERGENCY_BRK,STS_AEB,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_AUTO_LOCATION,1,1,1
TRIG_STS_EMERGENCY_BRK,STS_B2Z,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_BDW,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_CAPASENSOR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_CHARGE_LIGHT_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_CHARGEFLAP_LCK_UNLCK,2,2,2
TRIG_STS_EMERGENCY_BRK,STS_CRUISE_OVERRIDE,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_DBS,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_DOOR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_DRIVER_DOOR_LATCH,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_DRL,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_EBD,1,0.1,0
TRIG_STS_EMERGENCY_BRK,STS_EBP,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_EHORN_FAIL,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_EMERGENCY_BRAKING_IEB,2,1.791666667,0
TRIG_STS_EMERGENCY_BRK,STS_EMERGENCY_CRANK,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_EPB,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_EPB_ACTUATOR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_EPS,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_ESC,1,0.1,0
TRIG_STS_EMERGENCY_BRK,STS_ESC_TRQ_REQ_FRNT,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_ESC_TRQ_REQ_REAR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_ESCL_LOCK_INHBT,1,0.357142857,0
TRIG_STS_EMERGENCY_BRK,STS_EVWARNING_TT,2,1.358024691,0
TRIG_STS_EMERGENCY_BRK,STS_FCM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_FLCRM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_FRCRM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_FRM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_FRNT_WASHER,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_FRNT_WIPER,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_FRONT_WIPER_PARK,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_HAZARD_SWT,1,0.576923077,0
TRIG_STS_EMERGENCY_BRK,STS_HDC,1,0.078431373,0
TRIG_STS_EMERGENCY_BRK,STS_HFC,1,0.095238095,0
TRIG_STS_EMERGENCY_BRK,STS_HHC,1,0.078431373,0
TRIG_STS_EMERGENCY_BRK,STS_HIGH_BEAM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_HIGHBEAM_BOOSTER,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_IGN,2,1.146666667,0
TRIG_STS_EMERGENCY_BRK,STS_IGNITION,1,0.111111111,0
TRIG_STS_EMERGENCY_BRK,STS_KEY_IN,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_KEYFOB_SEARCH,1,0.7,0
TRIG_STS_EMERGENCY_BRK,STS_LAMP_FAILURE_1,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_LAMP_FAILURE_2,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_LOOSE_WHEEL_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_LOWBEAM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_MIRROR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_PARKLAMP,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_PIB,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_PKE_CLMP_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_PSM_VCU,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_PWM_POS,2,2,2
TRIG_STS_EMERGENCY_BRK,STS_RCTA,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_REAR_DEFOG_LOAD,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REAR_WASHER,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REAR_WIPER,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REAR_WIPER_SWT,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REGEN,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REGEN_FR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REGEN_RR,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REM_VCU,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_REMOTE_ENG,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_RKE,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_RKE_BATT,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_RLCRM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_RRCRM,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_SAS_CALIB,1,0.444444444,0
TRIG_STS_EMERGENCY_BRK,STS_SAS_FAILURE,1,0.444444444,0
TRIG_STS_EMERGENCY_BRK,STS_SEB,1,0.104166667,0
TRIG_STS_EMERGENCY_BRK,STS_SECURITY_KEY,1,0.8,0
TRIG_STS_EMERGENCY_BRK,STS_SERVICE_LIGHT_TT,2,1.5,0
TRIG_STS_EMERGENCY_BRK,STS_SIREN,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_SRF_POS,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_SUSP_TT,1,0.785714286,0
TRIG_STS_EMERGENCY_BRK,STS_TAILGATE_DOOR_LATCH,1,1,1
TRIG_STS_EMERGENCY_BRK,STS_TCS,1,0.1,0
TRIG_STS_EMERGENCY_BRK,STS_TPMS_LED,3,2.283333333,2
TRIG_STS_EMERGENCY_BRK,STS_TPMS_LED_IEB,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_TRAILER,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_TSM,1,1,1
TRIG_STS_EMERGENCY_BRK,STS_TVB,1,0.078431373,0
TRIG_STS_EMERGENCY_BRK,STS_VACATION_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,STS_VEHICLE_LIMP_HOME,1,0.611111111,0
TRIG_STS_EMERGENCY_BRK,STS_WIPER_SWT,0,0,0
TRIG_STS_EMERGENCY_BRK,TCS_ACTIVE_IEB,3,2.6875,0
TRIG_STS_EMERGENCY_BRK,TCS_TQINTRVNVAL_FRNT,16383,16382.89583,16382
TRIG_STS_EMERGENCY_BRK,TCS_TQINTRVNVAL_REAR,16383,16382.89583,16382
TRIG_STS_EMERGENCY_BRK,TERMINAL_NOT_OFF_WRN_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_COLOR_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_COLOR_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_COLOR_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_COLOR_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_COLOR_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_COLOR_6,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_GREEN_PROBABILITY_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_GREEN_PROBABILITY_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_GREEN_PROBABILITY_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_GREEN_PROBABILITY_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_GREEN_PROBABILITY_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_GREEN_PROBABILITY_6,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_MODE_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_MODE_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_MODE_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_MODE_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_MODE_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_MODE_6,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_ORANGE_PROBABILITY_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_ORANGE_PROBABILITY_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_ORANGE_PROBABILITY_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_ORANGE_PROBABILITY_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_ORANGE_PROBABILITY_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_ORANGE_PROBABILITY_6,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_RED_PROBABILITY_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_RED_PROBABILITY_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_RED_PROBABILITY_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_RED_PROBABILITY_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_RED_PROBABILITY_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_RED_PROBABILITY_6,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_6,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_PROBABILITY_1,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_PROBABILITY_2,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_PROBABILITY_3,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_PROBABILITY_4,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_PROBABILITY_5,0,0,0
TRIG_STS_EMERGENCY_BRK,TFL_SPOT_SHAPE_PROBABILITY_6,0,0,0
TRIG_STS_EMERGENCY_BRK,THERMAL_WARNING_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,TIME_GAP,25.5,25.5,25.5
TRIG_STS_EMERGENCY_BRK,TIRE_BALANCE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,TIRE_FILL_LOCATION,0,0,0
TRIG_STS_EMERGENCY_BRK,TLR_DSP_TRAFFIC_LIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,TLR_POPUP_ALARM,0,0,0
TRIG_STS_EMERGENCY_BRK,TLR_STS_CHG,0,0,0
TRIG_STS_EMERGENCY_BRK,TLR_SYS_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,TLR_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,TOTAL_BRAKE_TRQ,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_DEBUG,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_ECU_DEFECT,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_ID_NOT_LEARNT,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_LEAKAGE_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_PROG_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_SENSOR_BAT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_SENSOR_FAULT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_SIGNAL_MISSING,0,0,0
TRIG_STS_EMERGENCY_BRK,TPMS_SYSTEM_FAULT,0,0,0
TRIG_STS_EMERGENCY_BRK,TPR_VEH_COORD_X_STD,0,0,0
TRIG_STS_EMERGENCY_BRK,TPR_VEH_COORD_Y_STD,0,0,0
TRIG_STS_EMERGENCY_BRK,TPR_VEH_ORIENTATION,0,0,0
TRIG_STS_EMERGENCY_BRK,TPR_VEHCOORD_X,0,-79.72526316,-81.88
TRIG_STS_EMERGENCY_BRK,TPR_VEHCOORD_Y,0,-79.72526316,-81.88
TRIG_STS_EMERGENCY_BRK,TSM_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_MAXSPD_DISP_CURRENT,253,253,253
TRIG_STS_EMERGENCY_BRK,TSR_MAXSPD_DISP_MODE,2,2,2
TRIG_STS_EMERGENCY_BRK,TSR_MAXSPD_DISP_UPCMG,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_MINSPD_DISP,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_OVER_TAKE_SIGN,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_SIGN_DISP,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_SLWF_WRN_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_SYS_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,TSR_USM_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,TTPSP_TILE_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,TURN_LAMP_OFF_CAUSE,1,1,1
TRIG_STS_EMERGENCY_BRK,TURN_LAMP_ON_CAUSE,0,0,0
TRIG_STS_EMERGENCY_BRK,TVB_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,TYRE_GRIP_LEVEL,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_3WAY_VALVE_POSITION,1,0.262857143,0
TRIG_STS_EMERGENCY_BRK,VCU_ABNORMAL_DARK_CURRENT_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_ACTUAL_MOTOR_POWER,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_ACTUAL_MOTOR_TORQUE,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_AUX_BATTERY_VOLT,14.1,12.25622318,10.8
TRIG_STS_EMERGENCY_BRK,VCU_AUX_LOAD_CURR,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BATT_COND_CONS_DRV_CYCLE,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BATTERY_COND_ENERGY_CONS,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BATTERY_INSTANT_ENERGY_CONS,0.06,0.01722973,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_AC_CHARGING_CYCLES,3,2.204081633,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_BATTERY_BUS_VOLTAGE,421.1,145.1480737,0.9
TRIG_STS_EMERGENCY_BRK,VCU_BMS_BATTERY_PACK_SOH,100,30.43478261,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_CONTACTOR_STATUS,6,2.75,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_COUNT_DC_CHARGING_CYCLES,13,11.07407407,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_DRIVE_PRECND_ALLOWED_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_DRIVE_PRECOND_ACTIVE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_HV_BATT_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_LIFETIME_ENERGY_AC_CHRG,361,286.3103448,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_LIFETIME_ENERGY_DC_CHRG,1798,1355.868852,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_LIFETIME_ENERGY_RECUP,1358,1024.065574,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_SOH_CRITICAL_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,VCU_BMS_TARGET_SOC_TIMETOCHARGE,0,0,0
